Key,english
gunm1aEBRDesc,"[004CFF]Springfield Armory M1A [-][FFFFFF]Marksman Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunrfb,"[004CFF]RFB[-]"
gunrfbDesc,"[004CFF]Kel-Tec RFB [-][FFFFFF]Marksman Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunsr25,"[BB00FF]SR-25[-]"
gunsr25Desc,"[BB00FF]KAC SR-25 [-][FFFFFF]Marksman Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunrsass,"[BB00FF]RSASS[-]"
gunrsassDesc,"[BB00FF]Remington R11 RSASS [-][FFFFFF]Sniper Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunhkg28,"[BB00FF]G28[-]"
gunhkg28Desc,"[BB00FF]HK G28 [-][FFFFFF]Marksman Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunFALsa58br,"[004CFF]FN FAL[-]"
gunFALsa58brDesc,"[004CFF]FN FAL [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunmdr762,"[004CFF]MDR[-]"
gunmdr762Desc,"[004CFF]Desert Tech MDR [-][FFFFFF]Assault Rifle (7.62)\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunscarh,"[BB00FF]SCAR-H[-]"
gunscarhDesc,"[BB00FF]FN SCAR-H [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunhk417,"[BB00FF]HK417[-]"
gunhk417Desc,"[BB00FF]HK 417 [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunm14sass,"[FFD700]M14 SASS[-]"
gunm14sassDesc,"[FFD700]Springfield Armory M14 [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunmcxspear,"[FFD700]SIG MCX Spear[-]"
gunmcxspearDesc,"[FFD700]SIG MCX Spear [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunmp18,"MP-18"
gunmp18Desc,"[FFFFFF]MP-18 [-][FFFFFF]Single-Shot Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×54R Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunmosin,"[09FF00]Mosin-Nagant[-]"
gunmosinDesc,"[09FF00]Mosin-Nagant [-][FFFFFF]Sniper Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×54R Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunsv98,"[004CFF]SV-98[-]"
gunsv98Desc,"[004CFF]SV-98 [-][FFFFFF]Sniper Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×54R Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunsvt,"[004CFF]SVT-40[-]"
gunsvtDesc,"[004CFF]Tokarev SVT-40 [-][FFFFFF]Marksman Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×54R Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunsvd,"[004CFF]SVDS 'Dragunov'[-]"
gunsvdDesc,"[004CFF]SVDS Dragunov [-][FFFFFF]Sniper Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×54R Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunash12,"[BB00FF]ASh-12[-]"
gunash12Desc,"[BB00FF]ASh-12 [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 12.7×55mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunrpk16,"[BB00FF]RPK-16[-]"
gunrpk16Desc,"[BB00FF]RPK-16 [-][FFFFFF]Light Machine Gun\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 5.45×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunfnminimi,"[FFD700]FN Minimi[-]"
gunfnminimiDesc,"[FFD700]FN Minimi [-][FFFFFF]Light Machine Gun\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 5.56×45mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunrpd,"[BB00FF]RPD[-]"
gunrpdDesc,"[BB00FF]Degtyarev RPD [-][FFFFFF]Machine Gun\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nRequires a B-25U grip to equip flashlights/lasers."
gunm60e6,"[FFD700]M60E6[-]"
gunm60e6Desc,"[FFD700]M60E6 [-][FFFFFF]Machine Gun\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×51mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunpkp,"[FFD700]PKP Pecheneg[-]"
gunpkpDesc,"[FFD700]Kalashnikov PKP Infantry [-][FFFFFF]Machine Gun\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×54R Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunaks74un,"[09FF00]AKS-74UN[-]"
gunaks74unDesc,"[09FF00]Kalashnikov AKS-74UN [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 5.45×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunak74n,"[09FF00]AK-74N[-]"
gunak74nDesc,"[09FF00]Kalashnikov AK-74N [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 5.45×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] or [D3CE1D]GP-25[-] Grenade Launcher\nRequires a grip to equip flashlights/lasers"
gunak74m,"[004CFF]AK-74M[-]"
gunak74mDesc,"[004CFF]Kalashnikov AK-74M [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 5.45×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] or [D3CE1D]GP-25[-] Grenade Launcher\nRequires a grip to equip flashlights/lasers"
gunak12,"[BB00FF]AK-12[-]"
gunak12Desc,"[BB00FF]Kalashnikov AK-12 [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 5.45×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] or [D3CE1D]GP-25[-] Grenade Launcher"
gunak107,"[BB00FF]AK-107[-]"
gunak107Desc,"[BB00FF]Kalashniswoop AK-107 [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 5.45×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] or [D3CE1D]GP-25[-] Grenade Launcher"
gunsks,"[09FF00]SKS[-]"
gunsksDesc,"[09FF00]Simonov SKS [-][FFFFFF]Marksman Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunakmn,"[09FF00]AKMN[-]"
gunakmnDesc,"[09FF00]Kalashnikov AKMN [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] or [D3CE1D]GP-25[-] Grenade Launcher\nRequires a grip to equip flashlights/lasers"
gunak103,"[004CFF]AK-103[-]"
gunak103Desc,"[004CFF]Kalashnikov AK-103 [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] or [D3CE1D]GP-25[-] Grenade Launcher\nRequires a grip to equip flashlights/lasers"
gunak109,"[BB00FF]AK-109[-]"
gunak109Desc,"[BB00FF]Kalashniswoop AK-109 [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] or [D3CE1D]GP-25[-] Grenade Launcher"
gunrd704,"[BB00FF]RD-704[-]"
gunrd704Desc,"[BB00FF]Rifle Dynamics RD-704 [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gunmk47,"[BB00FF]Mk47 'Mutant'[-]"
gunmk47Desc,"[BB00FF]CMMG Mk47 Mutant [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 7.62×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher"
gun9a91,"[09FF00]9A-91[-]"
gun9a91Desc,"[09FF00]9A-91 [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 9×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nHas an [4FBE28]Integrated Suppressor[-]"
gunvss,"[004CFF]VSS Vintorez[-]"
gunvssDesc,"[004CFF]VSS Vintorez [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 9×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nHas an [4FBE28]Integrated Suppressor[-]"
gunasval,"[BB00FF]AS VAL[-]"
gunasvalDesc,"[BB00FF]AS VAL [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 9×39mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nHas an [4FBE28]Integrated Suppressor[-]"
gunaxmc,"[BB00FF]AXMC[-]"
gunaxmcDesc,"[BB00FF]Accuracy International AXMC [-][FFFFFF]Sniper Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] .338 LM Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunswordmk18,"[FFD700]Mk-18[-]"
gunswordmk18Desc,"[FFD700]SWORD International Mk-18 [-][FFFFFF]Marksman Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] .338 LM Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]"
gunfamas,"[004CFF]FAMAS[-]"
gunfamasDesc,"[004CFF]FAMAS [-][FFFFFF]Assault Rifle\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 5.56×45mm Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 7.62mm Ammo[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] Grenade Launcher\nRequires a grip or under barrel to equip flashlights/lasers."
gunTheAKGuyAK50,"[004CFF]AK50[-]"
gunTheAKGuyAK50Desc,"[004CFF]AK50\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 50BMGSlap,50BMGHP Ammo\n[-][FE7B7C]Vanilla: [-][FFFFFF] 0[-]\n\nRepair with a [D3CE1D]Weapon Repair Kit[-]\n\nCan equip an [D3CE1D]M203[-] \nRequires a grip or under barrel to equip flashlights/lasers."

modGunEFTXLaserSight,"EFTX Laser Sight Mod"
modGunEFTXLaserSightDesc,"Weight: [FFFFFF]0.120kg[-]\nHipfire Accuracy: [4FBE28]+12%[-]\nHelps with aiming quickly and increases accuracy when firing from the hip.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to activate.\n\nCompatibility: most firearms"

modArmorHelmetLight,"Old Helmet Light Mod"
modArmorHelmetLightDesc,"A weak light source that can be installed into any head armor.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to activate."
modArmorHelmetLight2,"[09FF00]Helmet Light Mod"
modArmorHelmetLight2Desc,"A light source that can be installed into any head armor.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to activate."
modArmorHelmetLight3,"[004CFF]'Lumen' Helmet Light Mod[-]"
modArmorHelmetLight3Desc,"A very bright light source that can be installed into any head armor.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to activate."

modArmorNightVision,"PVS 7 Gen 2 NVG Mod"
modArmorNightVisionDesc,"A pair of low resolution night vision goggles that can be installed into any head armor.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to activate."
modArmorNightVision2,"[09FF00]PVS 14 Gen 3 NVG Mod"
modArmorNightVision2Desc,"A pair of medium resolution night vision goggles that can be installed into any head armor.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to activate."
modArmorNightVision3,"[004CFF]OpSin Digital NVG Mod"
modArmorNightVision3Desc,"A pair of high resolution night vision goggles that can be installed into any head armor. \n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to activate."

modtacticalANPEQ15,"[BB00FF]Tactical ANPEQ15[-]"
modtacticalANPEQ15Desc,"The ANPEQ15 is a Tactical Flashlight[-]"
modtacticalFlashlightSurefireX400,"[BB00FF]Tactical Surefire X400 Flashlight[-]"
modtacticalFlashlightSurefireX400Desc,"The Surefire X400 is a Tactical Flashlight[-]"
modtacticalFlashlightZenit2U,"[BB00FF]Tactical Zenit2U Flashlight[-]"
modtacticalFlashlightZenit2UDesc,"The Zenit2U is a Tactical Flashlight[-]"
modtacticalFlashlightArmyTekPredator,"[BB00FF]Tactical ArmyTek Predator Flashlight[-]"
modtacticalFlashlightArmyTekPredatorDesc,"The ArmyTek Predator is a Tactical Flashlight[-]"
modtacticalFlashlightUltraFire,"[BB00FF]Tactical UltraFire Flashlight[-]"
modtacticalFlashlightUltraFireDesc,"The UltraFire is a Tactical Flashlight[-]"
modtacticalFlashlightWMX200,"[BB00FF]Tactical WMX200 Flashlight[-]"
modtacticalFlashlightWMX200Desc,"The WMX200 is a Tactical Flashlight[-]"


modbipod_all_atlas_v8_bt10,"[BB00FF]BT10 V8 Atlas Bipod[-]"
modbipod_all_atlas_v8_bt10Desc,"\nErgonomics: [FF4F33]-10%[-] / [4FBE28]+25%[-] when deployed\nHipfire Accuracy: [FF4F33]-12%[-]\nRecoil: [4FBE28]-95%[-] when deployed\n\nCompatibility: most firearms"

modtactickitSKSTAPCO,"[09FF00]SKS Tactical Upgrade Kit[-]"
modtactickitSKSTAPCODesc,"Parts to upgrade your SKS. Allowing the installation of some AR-15 styled stocks," foregrip," bipod," laser/light and canted sight."
modtactickitDSARPD,"[BB00FF]DSARPD tactickit[-]"
modtactickitDSARPDDesc,""

modlauncher_ar15_colt_m203_40x46_model,"[BB00FF]Ar15 Colt 40mm Underbarrel Grenade Launcher[-]"
modlauncher_ar15_colt_m203_40x46_modelDesc,"\nMount this grenade launcher on your gun to shoot grenades.\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 40×46mm M381 (HE) Grenade[-]\n\nUse (Default: [D3CE1D]X[-])[-] to switch to grenade launcher.\n\nCompatibility: most firearms"
modlauncher_ak_toz_gp25_40_vog,"[BB00FF]GP-25 40mm Underbarrel Vog Grenade Launcher[-]"
modlauncher_ak_toz_gp25_40_vogDesc,"\nMount this grenade launcher on your gun to shoot grenades.\n\n[FFEB04]Compatible Ammo:[-]\n[00FF00]EFTX: [-][FFFFFF] 40×53mm VOG-25 Grenade[-]\n\nUse (Default: [D3CE1D]X[-])[-] to switch to grenade launcher.\n\nCompatibility: AK-74N/M," AK-12," AK-107," AKMN," AK-103," AK-109"

modhandguard_uzi_iwi_vertical_grip_railed,"[09FF00]UZI Railed Vertical Foregrip[-]"
modhandguard_uzi_iwi_vertical_grip_railedDesc,"Allowing the installation of [4FBE28]Laser/Light[-] on the standard UZI\nErgonomics: [4FBE28]+15%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\n\nCompatibility: UZI"

modforegrip_all_hk_sturmgriff_assault_grip,"[09FF00]HK Sturmgriff Assault Grip[-]"
modforegrip_all_hk_sturmgriff_assault_gripDesc,"\nErgonomics: [4FBE28]+7.5%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\n\nCompatibility: General grip fits on most firearms. Some guns without a rail system require a rail handguard to equip grips."
modforegrip_all_magpul_rvg,"[004CFF]Magpul RVG[-]"
modforegrip_all_magpul_rvgDesc,"\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+20%[-]\n\nCompatibility: General grip fits on most firearms. Some guns without a rail system require a rail handguard to equip grips."
modforegrip_all_zenit_rk_1,"[BB00FF]Zenit RK-1 VG[-]"
modforegrip_all_zenit_rk_1Desc,"\nErgonomics: [4FBE28]+30%[-]\nHipfire Accuracy: [4FBE28]+30%[-]\n\nCompatibility: General grip fits on most firearms. Some guns without a rail system require a rail handguard to equip grips."
modforegrip_all_zenit_b25u_rk_1,"[BB00FF]Zenit RK-1 (B-25U)[-]"
modforegrip_all_zenit_b25u_rk_1Desc,"\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+35%[-]\n\nCompatibility: General grip fits on most firearms. Some guns without a rail system require a rail handguard to equip grips."

modscopePU3_5x,"[09FF00]PU 3.5x Scope[-]"
modscopePU3_5xDesc,"Weight: [FFFFFF]0.440kg[-]\n\nCompatibility: Mosin Nagant," SVT-40"
modscopeaimpointAcroP1,"[09FF00]Aimpoint ACRO P-1 Reflex Sight[-]"
modscopeaimpointAcroP1Desc,"Weight: [FFFFFF]0.130kg[-]\n\nCompatibility: most firearms"
modscopeaimpointAcroP1canted,"[09FF00]Aimpoint ACRO P-1 reflex sight (Canted)[-]
modscopeaimpointAcroP1cantedDesc,"Same optic," mounted on a back-up offset sight mount for quick close-range target acquisition.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to switch sights."
modscopeaimpointMicroH2,"[09FF00]Aimpoint Micro H2 Reflex Sight[-]"
modscopeaimpointMicroH2Desc,"Weight: [FFFFFF]0.109kg[-]\n\nCompatibility: most firearms"
modscopeaimpointMicroH2canted,"[09FF00]Aimpoint Micro H-2 reflex sight (Canted)[-]
modscopeaimpointMicroH2cantedDesc,"Same optic," mounted on a back-up offset sight mount for quick close-range target acquisition.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to switch sights."
modscopeaimpointMicroT1,"[09FF00]Aimpoint Micro T1 Reflex Sight[-]"
modscopeaimpointMicroT1Desc,"Weight: [FFFFFF]0.099kg[-]\n\nCompatibility: most firearms"
modscopeaimpointMicroT1canted,"[09FF00]Aimpoint Micro T-1 reflex sight (Canted)[-]
modscopeaimpointMicroT1cantedDesc,"Same optic," mounted on a back-up offset sight mount for quick close-range target acquisition.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to switch sights."
modscopeBelOMmodscopeBelOMOpk06,"[09FF00]BelOMO PK-06 Reflex Sight[-]"
modscopeBelOMOpk06Desc,"Weight: [FFFFFF]0.090kg[-]\n\nCompatibility: most firearms"Opk06
modscopeBelOMOpk06canted,"[09FF00]BelOMO PK-06 reflex sight (Canted)[-]
modscopeBelOMOpk06cantedDesc,"Same optic," mounted on a back-up offset sight mount for quick close-range target acquisition.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to switch sights."
modscopeburrisfastfire,"[09FF00]Burris Fastfire Reflex 3 Sight[-]"
modscopeburrisfastfireDesc,"Weight: [FFFFFF]0.042kg[-]\n\nCompatibility: most firearms"
modscopeburrisfastfirecanted,"[09FF00]Burris FastFire 3 reflex sight (Canted)[-]
modscopeburrisfastfirecantedDesc,"Same optic," mounted on a back-up offset sight mount for quick close-range target acquisition.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to switch sights."
modscopeSIGromeo4,"[09FF00]SIG SAUER ROMEO 4 Reflex Sight[-]"
modscopeSIGromeo4Desc,"Weight: [FFFFFF]0.104kg[-]\n\nCompatibility: most firearms"
modscopeSIGromeo4canted,"[09FF00]SIG Sauer ROMEO4 reflex sight (Canted)[-]
modscopeSIGromeo4cantedDesc,"Same optic," mounted on a back-up offset sight mount for quick close-range target acquisition.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to switch sights."
modscopeRMR,"[09FF00]Trijicon RMR Reflex Sight[-]"
modscopeRMRDesc,"Weight: [FFFFFF]0.042kg[-]\n\nCompatibility: most firearms"
modscopeRMRcanted,"[09FF00]Trijicon RMR reflex sight (Canted)[-]
modscopeRMRcantedDesc,"Same optic," mounted on a back-up offset sight mount for quick close-range target acquisition.\n\nUse the Light Source ([D3CE1D][action:permanent:ToggleFlashlight][action:local:ToggleFlashlight][-]) action to switch sights."
